,price_cr,bhk,bathroom,balcony,addl_room,floor_rise,area_sqm,area_type,age,fan,light,wardrobe,ac,bed,chimney,curtains,dining table,exhaust fan,geyser,modular kitchen,microwave,fridge,sofa,stove,tv,washing machine,water purifier,society,sector,city,landmarks
376,3.75,3,3,2,1,high,217.67,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,sobha city,108,gurgaon,"[' dwarka expressway', ' the shikshiyan school', ' the northcap university', ' rions hospital', ' igi airport', ' wtc plaza', ' luxus haritma resort', ' fun n food waterpark', ' fun n food waterpark', ' bsf golf course', ' nehru stadium']"
377,0.95,2,2,3,0,high,131.55,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,bestech park view residency,2,gurgaon,"['dwarka sector 21 metro station', 'dwarka sector 21 metro station', ' huda market', ' ambience mall', ' gav public school', ' the northcap university', ' chirag hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station']"
378,1.4,4,3,3,0,low,120.77,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,cghs rail vihar,15,gurgaon,"['hanuman mandir', ' rajiv chowk mosque', ' hdfc bank atm', ' hdfc bank atm', ' state bank of india atm', ' state bank of india atm', ' icici bank atm', ' icici bank atm', ' state bank of india atm', ' state bank of india atm', ' ahmed hospital multi speciality', ' dayal eye & maternity centre', ' dayal eye & maternity centre', ' bansal medicare and maternity centre', ' pushpanjali hospital', ' pushpanjali hospital gurgaon', ' aarvy hospital', ' thakral nursing and maternity home', ' shivam hospital gurgaon', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' ahooja eye and dental institute hospital', ' kalyani hospital gurgaon', ' saraswati hospital gurgaon', ' sharma hospital gurgaon', ' rajiv memorial eye infirmary jacobpura', ' verma e.n.t. hospital', ' nova care clinic', ' lotus hospital gurgaon', ' gupta hospital gurgaon', ' mamta hospital gurgaon', ' dr. ajay s. gupta clinic', ' dental health centre', ' dental health centre', ' dental health centre', ' rama hospital & nursing home', ' rama hospital & nursing home', ' gardian pharmacy', ' ibp petrol pump', ' ibp petrol pump', ' indian oil', ' ibp petrol station', ' ibp petrol station', ' ibp petrol station', ' indian oil', ' state bank of india sbi', ' punjab national bank', ' punjab national bank', ' darbar', ' bar and restaurant', ' cafe coffee day', ' cafe coffee day', ' govt sec school', ' salvan public school', ' cr model public school']"
379,1.56,3,4,3,1,high,179.21,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,dlf the skycourt,86,gurgaon,"['sapphire 83 mall', ' imt manesar', ' rao bharat singh international school', ' rao bharat singh international school', ' dpg institute of technology', ' aarvy healthcare', ' indira gandhi international airport', ' indira gandhi international airport', ' imt manesar', ' holiday inn hotel sector 90', ' holiday inn hotel sector 90', ' national tennis academy sector 98', ' national tennis academy sector 98']"
380,1.35,3,3,3,1,high,153.29,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar gurgaon greens,102,gurgaon,"['jms marine square mall', ' dwarka expressway', ' prime scholars int. school', ' dpg institute of technology', ' vibrant hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' imt manesar', ' skyjumper trampoline park', ' ramgarh farms & resort', ' ramgarh farms & resort']"
381,1.4,2,2,2,0,high,125.33,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,shapoorji pallonji joyville gurugram,102,gurgaon,"[' the esplanade mall', ' dwarka expressway', ' delhi public school', ' sgt university', ' aryan hospital', ' indira gandhi int. airport', ' the executive centre', ' inde hotels & resorts', ' inde hotels & resorts', ' dlf golf and country club', ' dlf golf and country club']"
382,2.26,3,3,2,1,high,165.09,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,dlf regency park 2,28,gurgaon,"['sector 42-43 metro station', 'sector 42-43 metro station', ' dlf phase 1 metro station', ' dlf phase 1 metro station', ' huda city centre metro station', ' huda city centre metro station', ' huda city centre metro station', ' huda city centre metro station', ' new life church', ' hanuman mandir', ' rbs atm', ' kotak mahindra bank atm', ' kotak mahindra bank atm', ' standard chartered atm', ' hdfc atm', ' marwah clinic', ' paras hospital gurgaon', ' the dental lounge', ' the dental lounge', ' the dental lounge', ' max hospital', ' dr. kutbuddin akbary', ' arihant hospital', ' dr. naval mendiratta', ' fortis memorial research institute fortis vivekanand hospital', ' fortis memorial research institute fortis vivekanand hospital', ' guardian pharmacy', ' bharat petroleum', ' bharat petroleum', ' bharat petroleum', ' axis bank', ' icici bank', ' hdfc bank', ' nowhere brewpub and cafe', ' blue tokai coffee roasters', ' starbucks', ' dighent cafe', ' belgian waffle', ' belgian waffle', ' sagar ratna', ' cafe tonini']"
383,1.2,2,2,2,1,high,138.61,built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,eldeco accolade,33,sohna,"['global city centre', ' western peripheral expressway', ' gd goenka world school', ' k.r. mangalam university', ' civil hospital']"
384,2.08,4,4,3,1,high,226.96,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,bptp terra,37,gurgaon,"['airia mall', ' dwarka expressway', ' golf course extension road', ' euro international school', ' euro international school', ' dpg institute of technology', ' amma hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' holiday inn sector 90', ' skyjumper trampoline park']"
385,1.75,3,4,3,1,high,223.71,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ss the leaf,85,gurgaon,"['sapphire 83 mall', ' dwarka expressway', ' delhi public school sector 84', ' dpg institute of technology', ' genesis hospital sector 84', ' indira gandhi international airport', ' indira gandhi international airport', ' imt manesar', ' holiday inn hotel sector 90', ' holiday inn hotel sector 90', ' skyjumper trampoline park', ' nakhrola stadium sector 81a']"
386,2.99,3,3,3,1,mid,234.77,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ireo victory valley,67,gurgaon,"['aipl joy street mall', ' golf course extension road', ' alpine convent school', ' dpg institute of technology', ' ck birla hospital', ' ck birla hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' radisson hotel sohna road', ' skyjumper trampoline park', ' huda mini golf course', ' huda mini golf course', ' pvr drive in theatre']"
387,2.1,2,2,2,1,high,140.12,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar digihomes,62,gurgaon,"['sector 55-56 metro station', 'sector 55-56 metro station', ' omaxe gurgaon mall', ' badshahpur sohna rd hwy', ' heritage school', ' lotus valley intl school', ' gurugram university', ' sushant university', ' park hospital', ' park hospital', ' indira gandhi intl airport', ' imperia mindspace', ' aipl business tower']"
388,2.87,3,3,3,1,high,223.99,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,ireo victory valley,67,gurgaon,"['aipl joy street mall', ' golf course extension road', ' alpine convent school', ' dpg institute of technology', ' ck birla hospital', ' ck birla hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' radisson hotel sohna road', ' skyjumper trampoline park', ' huda mini golf course', ' huda mini golf course', ' pvr drive in theatre']"
389,2.35,3,3,2,1,high,165.09,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,dlf regency park 2,28,gurgaon,"['dlf phase 1 metro station', 'dlf phase 1 metro station', ' sector 42-43 metro station', ' sector 42-43 metro station', ' new life church', ' hanuman mandir', ' hanuman mandir', ' kotak mahindra bank atm', ' kotak mahindra bank atm', ' rbs atm', ' standard chartered atm', ' axis bank atm', ' axis bank atm', ' marwah clinic', ' sidhesh hospital gurgaon', ' max hospital', ' divine look clinic centre 1', ' divine look clinic centre 1', ' lord krishna hospital', ' dr. kutbuddin akbary', ' the dental lounge', ' the dental lounge', ' the dental lounge', ' umkal hospital', ' guardian pharmacy', ' axis bank', ' icici bank', ' hdfc bank', ' indusind bank', ' hdfc bank', ' lord krishna bank', ' abn amro bank', ' axis bank', ' pvr cinames', ' dt cinemas', ' nowhere brewpub and cafe', ' dighent cafe', ' blue tokai coffee roasters', ' starbucks', ' belgian waffle', ' belgian waffle', ' barbecue grill', ' pizza hut']"
390,3.0,3,4,3,0,low,232.26,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,lagoon apartment,24,gurgaon,"['micromax moulsari avenue metro station', 'micromax moulsari avenue metro station', ' indusind bank cyber city metro station', ' indusind bank cyber city metro station', ' indusind bank cyber city metro station', ' dlf phase 3 metro station', ' dlf phase 3 metro station', ' vodafone belvedere towers metro station', ' vodafone belvedere towers metro station', ' vodafone belvedere towers metro station', ' shri shiv shakthi mandir', ' citibank atm', ' citibank atm', ' abn amro bank atm', ' abn amro bank atm', ' citibank atm', ' citibank atm', ' kotak mahindra atm', ' icici bank atm', ' icici bank atm', ' central bank atm', ' central bank atm', ' central bank atm teste 001112', ' central bank atm teste 001112', ' dental harbour', ' dental harbour', ' asha multispeciality clinic', ' r.n clinic', ' shri ram memorial hospital', ' darpan skin & mind clinic', ' garg dental care', ' garg dental care', ' rbs dental clinic', ' rbs dental clinic', ' rbs dental clinic', ' relief physiotherapy clinic', ' s dental clinic""', ' s dental clinic""', ' s dental clinic""', ' ""mcdonald', ' mukesh dhaba']"
391,6.0,4,6,3,0,mid,408.77,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,lagoon apartment,24,gurgaon,"['micromax moulsari avenue metro station', 'micromax moulsari avenue metro station', ' indusind bank cyber city metro station', ' indusind bank cyber city metro station', ' indusind bank cyber city metro station', ' dlf phase 3 metro station', ' dlf phase 3 metro station', ' vodafone belvedere towers metro station', ' vodafone belvedere towers metro station', ' vodafone belvedere towers metro station', ' shri shiv shakthi mandir', ' citibank atm', ' citibank atm', ' abn amro bank atm', ' abn amro bank atm', ' citibank atm', ' citibank atm', ' kotak mahindra atm', ' icici bank atm', ' icici bank atm', ' central bank atm', ' central bank atm', ' central bank atm teste 001112', ' central bank atm teste 001112', ' dental harbour', ' dental harbour', ' asha multispeciality clinic', ' r.n clinic', ' shri ram memorial hospital', ' darpan skin & mind clinic', ' garg dental care', ' garg dental care', ' rbs dental clinic', ' rbs dental clinic', ' rbs dental clinic', ' relief physiotherapy clinic', ' s dental clinic""', ' s dental clinic""', ' s dental clinic""', ' ""mcdonald', ' mukesh dhaba']"
392,2.35,3,3,3,1,low,153.29,built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,emaar mgf emerald floors premier,65,gurgaon,"[' golf course road', ' ck birla hospital', ' ck birla hospital', ' delhi international airport', ' delhi international airport', ' lemon tree hotel']"
393,1.9,3,4,3,1,high,310.67,carpet,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,indiabulls centrum park,103,gurgaon,"['gurgaon dreamz mall', ' huda market', ' dwarka expressway', ' delhi gurgaon expressway', ' s n international school', ' s n international school', ' the northcap university', ' metro hospital', ' metro hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' emaar business park', ' country inn and suites by radisson', ' sector 29 gurgaon pubs and bars', ' huda mini golf course', ' huda mini golf course', ' infinitys badminton academy']"
394,0.72,3,3,2,1,high,137.03,super built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,orris carnation residency,85,gurgaon,"['omaxe celebration mall within reach', ' nearby lotus valley international school', ' nearby lotus valley international school', ' the shri ram school aravali', ' close to arc multi specialty hospital', ' proximity to maxe healthcare hospital', ' proximity to maxe healthcare hospital', ' walking distance to children park', ' hyatt regency in the neighborhood']"
395,0.65,3,2,3,0,mid,141.77,carpet,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,sbr minda sec 1 imt manesar,1,manesar,"['pooja clinic', ' dr. sahil clinic', ' prakash hospital', ' shri rade clinic', ' yadav dental & eye care', ' yadav dental & eye care', ' yadav dental & eye care', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump maitri motors', ' petrol pump', ' petrol pump', ' petrol pump indian oil', ' petrol pump indian oil', ' petrol pump indian oil', ' ""mcdonald', ' rao dhaba']"
396,2.34,3,4,3,1,high,194.35,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,dlf the ultima,81,gurgaon,"['huda metro station (gurugram)', 'huda metro station (gurugram)', 'huda metro station (gurugram)', ' euro international school', ' euro international school', ' sgt university', ' miracles apollo cradle hospital', ' indira gandhi intl airport', ' garhi harsaru junction']"
397,2.57,4,5,3,1,high,191.38,built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,m3m capital,113,gurgaon,"['phase 2 metro station', 'phase 2 metro station', ' global foyer mall', ' dwarka expy', ' shivani public school', ' baghera university', ' kutumbh hospital', ' igi airport', ' bijwasan railway station', ' bijwasan railway station', ' bijwasan railway station']"
398,1.71,3,3,3,1,mid,203.55,built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,bptp terra,37,gurgaon,"['airia mall', ' dwarka expressway', ' golf course extension road', ' euro international school', ' euro international school', ' dpg institute of technology', ' amma hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' holiday inn sector 90', ' skyjumper trampoline park']"
399,3.79,5,5,3,1,mid,355.82,super built up,new,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,indiabulls enigma,110,gurgaon,"['dwarka sector 21 metro station', 'dwarka sector 21 metro station', ' gurgaon dreamz mall', ' huda market', ' dwarka expressway', ' delhi gurgaon expressway', ' sanskar bharti public school', ' the northcap university', ' manipal hospital', ' indira gandhi international airport', ' indira gandhi international airport', ' gurgaon railway station', ' gurgaon railway station', ' gurgaon railway station', ' infinitys badminton academy']"
400,2.05,4,4,3,1,mid,241.55,built up,old,6,10,4,6,0,1,0,0,1,5,1,1,1,0,1,0,1,0,the lions cghs,56,gurgaon,"['sector 54 chowk metro station', 'sector 54 chowk metro station', 'sector 54 chowk metro station', ' sector metro station', ' sector metro station', ' sector metro station', ' sector metro station', ' sector 53-54 metro station', ' sector 53-54 metro station', ' sanatan dharm mandir', ' radhakrishna shani mandir', ' state bank atm', ' state bank atm', ' icici bank atm', ' icici bank atm', ' icici bank atm', ' icici bank atm', ' citi bank atm', ' citi bank atm', ' indusind bank atm', ' indusind bank atm', ' surgicare hospital gurgaon', ' anand hospital gurgaon', ' kriti hospital', ' pracksht hospital', ' arunodaya deseret eye hospital', ' arunodaya deseret eye hospital', ' arihant hospital', ' paras hospital gurgaon', ' huda office complex', ' huda office complex', ' apollo pharmacy', ' heera fuel station', ' hcg cng station', ' hcg cng station', ' hcg cng station', ' hdfc bank and atm', ' hdfc bank and atm', ' kotak mahindra bank', ' indusind bank', ' axis bank', ' state bank of india', ' icici bank', ' hdfc bank', ' hdfc bank & atm', ' hdfc bank & atm', ' pizza hut', ' clock tower', ' starbucks']"
