price_cr,area_sqm,bhk,bathroom,balcony,addl_room,sector,landmark_count,has_hospital_or_clinic,has_police_stn,has_fire_stn,has_mall,has_market,has_park,has_bank_or_atm,has_institute,has_airport,has_rly_stn,has_metro_stn,has_expy,has_petrol_pump,has_hotel,has_temple_or_church,has_famous_chowk,has_club,has_stadium,has_restro_cafe,area_type,floor_rise,age,society,city
4.49,360.46,5,5,3,1,110,15,1,0,0,1,1,0,0,3,1,1,1,2,0,0,0,0,0,0,0,super built up,mid,new,indiabulls enigma,gurgaon
3.49,315.87,4,5,3,1,110,15,1,0,0,1,1,0,0,3,1,1,1,2,0,0,0,0,0,0,0,super built up,mid,new,indiabulls enigma,gurgaon
3.7,315.87,4,5,3,1,110,15,1,0,0,1,1,0,0,3,1,1,1,2,0,0,0,0,0,0,0,super built up,mid,new,indiabulls enigma,gurgaon
1.42,153.29,3,3,3,1,102,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,emaar gurgaon greens,gurgaon
4.5,296.55,4,4,3,1,67,11,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,super built up,high,new,ireo victory valley,gurgaon
1.85,212.75,3,3,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
2.62,292.64,4,4,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
1.1,165.83,3,3,3,0,83,10,0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,super built up,mid,new,vatika gurgaon 21,gurgaon
1.33,144.84,2,2,3,1,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
1.34,146.04,2,2,3,1,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,low,new,godrej 101,gurgaon
1.18,128.48,2,2,3,0,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
0.95,134.24,2,2,3,0,83,10,0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,super built up,mid,new,vatika gurgaon 21,gurgaon
0.98,134.24,2,2,3,0,83,10,0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,super built up,mid,new,vatika gurgaon 21,gurgaon
1.15,163.51,3,4,3,1,106,11,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,super built up,high,new,paras dews,gurgaon
0.9,123.19,3,2,3,1,69,42,12,0,0,0,2,3,11,0,0,0,0,0,0,0,1,0,1,0,0,carpet,mid,new,tulip white,gurgaon
2.52,292.64,4,4,3,1,104,13,1,0,0,1,0,2,0,3,1,0,1,1,0,1,0,1,0,0,0,super built up,high,new,ats triumph,gurgaon
2.01,219.81,3,4,3,1,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
1.93,210.15,3,4,3,1,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
1.28,139.82,3,3,3,0,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
1.91,208.47,3,4,3,1,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
1.34,146.04,3,3,3,0,79,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,super built up,mid,new,godrej 101,gurgaon
1.7,162.12,3,3,3,0,109,15,0,0,0,0,1,0,3,3,1,0,0,0,1,0,1,0,1,1,0,super built up,high,new,ats kocoon,gurgaon
3.5,204.39,3,3,3,1,66,14,1,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,1,0,0,super built up,mid,old,emaar mgf the palm drive,gurgaon
1.83,216.0,4,3,3,1,92,11,1,0,0,1,0,1,0,3,1,0,0,2,0,1,0,0,0,0,0,super built up,high,new,bestech park view sanskruti,gurgaon
1.25,134.43,3,4,3,1,90,6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,carpet,high,old,dlf new town heights 1,gurgaon
1.8,139.35,3,4,3,1,83,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carpet,mid,new,emaar palm gardens,gurgaon
1.4,159.79,3,3,3,1,83,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,emaar palm gardens,gurgaon
1.54,130.06,2,2,3,1,74,7,1,0,0,2,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,m3m skywalk,gurgaon
6.0,227.61,3,4,3,1,53,10,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,super built up,mid,old,vipul belmonte,gurgaon
4.85,174.19,3,4,3,1,54,15,4,0,0,0,2,0,1,5,0,0,1,0,0,0,0,1,0,0,0,super built up,high,new,dlf park place,gurgaon
4.86,174.19,3,4,3,1,54,15,4,0,0,0,2,0,1,5,0,0,1,0,0,0,0,1,0,0,0,super built up,mid,new,dlf park place,gurgaon
5.15,228.91,3,3,3,1,48,9,1,0,0,1,0,1,0,3,1,0,1,0,0,0,0,1,0,0,0,super built up,high,old,central park resorts,gurgaon
9.3,365.2,4,4,3,1,48,9,1,0,0,1,0,1,0,3,1,0,1,0,0,0,0,1,0,0,0,super built up,high,old,central park resorts,gurgaon
1.78,165.0,3,4,2,1,48,15,2,1,0,2,0,1,2,3,1,0,1,0,1,0,1,0,0,0,0,super built up,mid,new,bestech park view city,gurgaon
1.79,130.06,3,3,3,1,49,14,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,carpet,high,old,vatika city,gurgaon
1.44,171.87,3,3,2,1,55,46,5,0,0,0,1,2,13,0,0,0,3,0,1,0,2,1,0,0,4,super built up,mid,old,siddhi vinayak apartments,gurgaon
1.59,185.81,4,3,3,1,56,46,5,0,0,0,1,2,13,0,0,0,3,0,1,0,2,1,0,0,4,super built up,low,old,madhur jeevan apartments,gurgaon
1.99,222.97,4,4,3,1,56,47,7,0,0,0,1,0,13,0,0,0,4,0,1,0,2,1,0,0,4,super built up,mid,old,the lions cghs,gurgaon
1.54,185.81,3,3,2,1,56,46,5,0,0,0,1,2,13,0,0,0,3,0,1,0,2,1,0,0,4,super built up,mid,old,professors enclave cghs,gurgaon
1.39,171.87,3,2,3,1,56,44,5,0,0,0,1,2,14,0,0,0,3,0,1,0,2,1,0,0,4,super built up,mid,old,guru gram haryana cghs,gurgaon
1.74,227.61,3,3,3,1,56,47,7,0,0,0,1,0,13,0,0,0,4,0,1,0,2,1,0,0,4,super built up,low,old,park view apartment,gurgaon
1.28,112.88,2,2,3,0,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,super built up,high,new,shapoorji pallonji joyville gurugram,gurgaon
1.72,199.74,3,4,3,1,109,11,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,super built up,mid,new,ats tourmaline,gurgaon
1.5,162.58,3,3,3,0,109,11,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,super built up,mid,new,ats tourmaline,gurgaon
1.41,127.09,2,2,3,1,102,13,1,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,super built up,high,new,shapoorji pallonji joyville gurugram,gurgaon
3.5,195.1,3,3,2,1,142,35,6,0,0,0,0,3,8,2,0,0,0,0,1,0,2,0,1,0,3,super built up,low,old,empire estate,gurgaon
1.5,199.74,3,4,3,1,109,11,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,super built up,mid,new,ats tourmaline,gurgaon
1.45,199.74,3,4,3,1,109,11,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,super built up,mid,new,ats tourmaline,gurgaon
2.13,261.24,4,4,3,0,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,low,new,ss the leaf,gurgaon
2.0,223.71,3,4,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
2.1,261.24,4,4,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
2.13,261.24,4,4,3,0,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
1.25,161.74,2,2,3,0,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.19,152.36,2,2,3,0,83,35,0,0,0,0,1,0,2,3,0,0,0,0,0,0,2,0,0,0,3,super built up,mid,new,ss the leaf,gurgaon
1.17,155.24,2,2,3,0,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
2.09,261.24,4,4,3,1,85,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,super built up,high,new,ss,gurgaon
2.17,261.24,4,4,3,1,85,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,super built up,mid,new,ss,gurgaon
2.14,261.24,4,4,3,1,85,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,super built up,mid,new,ss,gurgaon
2.1,261.24,4,4,3,0,85,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,super built up,low,new,ss,gurgaon
1.98,223.71,3,4,3,0,85,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,super built up,mid,new,ss,gurgaon
1.24,161.74,2,2,3,0,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.18,152.36,2,2,3,0,85,14,5,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,super built up,mid,new,ss,gurgaon
1.2,155.24,2,2,3,0,85,14,5,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,super built up,high,new,ss,gurgaon
1.19,155.24,2,2,3,0,85,14,5,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,super built up,high,new,ss,gurgaon
2.09,167.69,3,3,3,0,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,high,new,orchid petals,gurgaon
2.45,191.47,3,3,3,1,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,high,new,orchid petals,gurgaon
2.23,188.87,3,3,3,1,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,high,new,orchid petals,gurgaon
4.21,330.46,5,6,3,1,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,high,new,orchid petals,gurgaon
4.16,330.46,5,4,3,1,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,high,new,orchid petals,gurgaon
4.52,382.3,5,5,3,1,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,super built up,high,old,orchid petals,gurgaon
0.95,134.71,2,2,3,0,79,11,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,carpet,mid,new,godrej aria,gurgaon
1.5,124.21,2,3,3,1,66,15,2,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,super built up,low,new,ireo uptown,gurgaon
5.0,355.73,4,4,3,1,59,15,1,0,0,1,0,2,3,1,0,0,1,0,0,1,1,1,0,0,1,carpet,high,new,raisina residency,gurgaon
4.0,269.88,4,5,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,high,new,tata primanti,gurgaon
0.36,50.5,2,2,2,0,93,8,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,carpet,mid,new,signature global orchard avenue,gurgaon
4.7,643.45,4,4,3,1,81,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,bestech park view grand spa,gurgaon
0.95,126.35,2,2,2,0,81,9,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,super built up,low,new,bestech park view ananda,gurgaon
0.38,55.27,2,2,2,0,93,8,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,carpet,mid,new,signature global orchard avenue,gurgaon
1.1,161.19,3,3,3,1,83,10,0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,super built up,high,new,vatika gurgaon 21,gurgaon
1.55,185.34,3,4,3,1,92,11,1,0,0,1,0,1,0,3,1,0,0,2,0,1,0,0,0,0,0,super built up,high,new,bestech park view sanskruti,gurgaon
1.55,185.34,3,3,3,1,92,11,1,0,0,1,0,1,0,3,1,0,0,2,0,1,0,0,0,0,0,super built up,high,new,bestech park view sanskruti,gurgaon
2.0,229.94,4,5,3,1,92,11,1,0,0,1,0,1,0,3,1,0,0,2,0,1,0,0,0,0,0,super built up,high,new,bestech park view sanskruti,gurgaon
2.3,195.1,3,4,3,1,81,9,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,super built up,high,new,dlf the ultima,gurgaon
2.1,261.24,4,5,3,0,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.3,265.7,3,3,1,0,83,10,1,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,vatika lifestyle homes,gurgaon
0.4,58.81,2,2,1,0,81,10,1,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,super built up,high,new,signature global synera,gurgaon
3.3,202.99,3,4,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,high,new,tata primanti,gurgaon
1.1,120.77,2,2,2,1,70,15,2,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,super built up,high,new,shree vardhman victoria,gurgaon
1.2,164.62,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
2.15,261.24,4,5,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
2.0,223.71,3,4,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
2.1,223.71,3,4,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
1.2,152.36,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,low,new,ss the leaf,gurgaon
1.3,155.24,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.3,164.62,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.2,152.36,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.1,161.74,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,low,new,ss the leaf,gurgaon
1.25,161.74,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.15,152.36,2,2,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.75,158.49,3,4,3,1,70,11,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,built up,high,new,aipl zen residences,gurgaon
1.65,181.16,3,5,3,1,70,15,2,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,super built up,mid,new,shree vardhman victoria,gurgaon
2.55,227.61,4,4,3,1,104,13,1,0,0,1,0,3,0,3,1,1,1,1,0,1,0,0,0,0,0,super built up,mid,new,puri emerald bay,gurgaon
3.9,269.88,4,4,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,high,new,tata primanti,gurgaon
1.08,115.66,2,2,3,0,68,10,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,super built up,low,new,m3m sierra 68,gurgaon
1.8,181.16,3,3,3,0,68,8,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,m3m ikonic,gurgaon
1.13,115.66,2,2,3,0,68,10,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,super built up,high,new,m3m sierra 68,gurgaon
1.78,181.16,3,3,3,0,68,8,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,m3m ikonic,gurgaon
1.1,113.71,2,2,3,0,68,10,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,super built up,low,new,m3m sierra 68,gurgaon
2.5,199.74,3,3,3,1,70,11,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,high,new,aipl the peaceful homes,gurgaon
1.84,223.71,3,4,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.18,155.24,2,3,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,high,new,ss the leaf,gurgaon
1.63,181.16,3,3,3,1,70,15,2,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,super built up,mid,new,shree vardhman victoria,gurgaon
2.5,297.1,4,5,3,1,102,11,1,0,0,1,0,2,0,4,1,0,0,1,0,1,0,0,0,0,0,super built up,mid,new,adani m2k oyster grande,gurgaon
1.45,219.34,3,4,3,1,107,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,m3m woodshire,gurgaon
1.2,163.32,3,3,3,1,108,9,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,experion the heartsong,gurgaon
1.6,186.08,3,4,3,1,108,9,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,super built up,low,new,experion the heartsong,gurgaon
0.62,48.59,2,2,2,0,67,11,0,0,0,2,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,carpet,low,new,pyramid urban,gurgaon
0.55,48.59,2,2,2,0,67,11,0,0,0,2,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,carpet,low,new,pyramid urban,gurgaon
2.85,189.99,3,4,3,1,60,7,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,super built up,mid,new,ireo skyon,gurgaon
1.31,152.36,2,2,2,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,carpet,mid,new,ss the leaf,gurgaon
2.2,261.24,4,5,3,1,85,13,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,super built up,mid,new,ss the leaf,gurgaon
3.0,260.31,3,3,2,1,112,8,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,super built up,low,new,experion windchants,gurgaon
1.3,179.3,3,3,3,1,86,15,2,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,super built up,high,new,dlf new town heights 2,gurgaon
1.95,239.6,3,4,3,1,102,11,1,0,0,1,0,2,0,4,1,0,0,1,0,1,0,0,0,0,0,super built up,high,new,adani m2k oyster grande,gurgaon
0.9,119.19,2,3,3,1,108,9,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,super built up,low,new,experion the heartsong,gurgaon
1.2,180.51,3,3,3,0,107,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,m3m woodshire,gurgaon
0.36,50.91,2,2,1,0,107,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,signature global solera,gurgaon
0.37,50.91,2,2,1,0,107,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,high,new,signature global solera,gurgaon
0.5,97.55,3,2,2,1,107,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,super built up,mid,new,signature global solera,gurgaon
8.44,483.1,4,5,3,1,43,48,7,0,0,0,0,0,12,0,0,0,3,0,0,0,1,1,0,0,4,super built up,high,old,beverley park 1,gurgaon
1.12,166.3,3,3,2,1,82,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,super built up,high,new,mapsko royale ville,gurgaon
1.12,166.3,3,4,2,1,82,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,super built up,mid,new,mapsko royale ville,gurgaon
0.39,55.74,2,2,2,0,81,10,1,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,carpet,mid,new,signature global synera,gurgaon
0.38,37.16,1,1,2,0,81,10,1,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,carpet,low,new,signature global synera,gurgaon
1.65,181.16,3,3,2,1,70,15,2,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,carpet,mid,new,shree vardhman victoria,gurgaon
1.15,125.42,2,2,2,1,70,15,2,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,carpet,mid,new,shree vardhman victoria,gurgaon
2.15,141.58,2,3,2,1,60,7,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,super built up,mid,new,ireo skyon,gurgaon
2.1,222.97,4,5,3,1,70,10,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,super built up,mid,old,tulip ivory,gurgaon
2.0,222.97,4,5,3,1,70,10,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,super built up,mid,old,tulip ivory,gurgaon
1.9,167.69,3,3,3,1,49,13,3,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,carpet,high,old,orchid petals,gurgaon
1.59,209.03,3,3,3,1,54,44,5,0,0,0,1,1,14,0,0,0,3,0,1,0,2,1,0,0,4,built up,low,old,new sathi apartments,gurgaon
1.45,176.52,3,3,3,0,56,43,5,0,0,0,1,2,14,4,0,0,3,0,1,0,2,1,0,0,4,super built up,low,old,kanchanjanga tower,gurgaon
1.39,178.37,3,3,3,1,56,44,5,0,0,0,1,1,14,0,0,0,3,0,1,0,2,1,0,0,4,super built up,mid,old,guru gram haryana cghs,gurgaon
5.0,268.95,3,4,3,1,53,15,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,2,0,0,super built up,high,new,parsvnath exotica,gurgaon
1.65,218.79,3,3,3,1,56,46,5,0,0,0,1,2,13,0,0,0,3,0,1,0,2,1,0,0,4,super built up,mid,old,sukhshanti apartment,gurgaon
1.6,160.44,3,3,2,1,67,12,0,0,0,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,super built up,low,new,ireo the corridors,gurgaon
1.38,177.44,3,3,3,1,56,44,10,0,0,0,2,2,8,4,0,0,0,0,1,0,1,0,1,0,1,built up,mid,old,guru gram haryana cghs,gurgaon
1.8,178.47,3,3,2,1,67,12,0,0,0,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,super built up,low,new,ireo the corridors,gurgaon
1.62,160.44,3,3,2,1,67,12,0,0,0,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,super built up,mid,new,ireo the corridors,gurgaon
1.5,209.03,3,5,3,1,56,45,6,0,0,0,1,2,14,5,0,0,3,0,1,0,2,1,0,0,4,built up,mid,old,kiran residency,gurgaon
1.85,180.32,3,4,3,1,67,12,0,0,0,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,built up,mid,new,ireo the corridors,gurgaon
1.8,178.47,3,3,3,1,67,12,0,0,0,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,super built up,mid,new,ireo the corridors,gurgaon
1.8,203.55,4,3,3,1,37,11,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,super built up,high,new,bptp terra,gurgaon
1.62,181.16,3,3,3,1,70,15,2,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,super built up,high,new,shree vardhman victoria,gurgaon
1.78,203.55,4,3,3,1,37,11,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,super built up,high,new,bptp terra,gurgaon
1.55,168.25,3,3,3,0,37,11,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,super built up,high,new,bptp terra,gurgaon
2.5,246.19,4,4,3,0,43,44,5,0,0,0,1,0,10,1,0,0,2,0,1,0,2,0,0,0,1,super built up,low,new,millenium bajrang society,gurgaon
2.15,193.8,3,4,3,1,47,42,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,super built up,high,old,unitech uniworld gardens,gurgaon
5.6,451.23,4,6,3,1,112,8,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,super built up,high,old,experion windchants,gurgaon
1.25,134.71,3,4,3,1,77,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,low,new,emaar mgf palm hills,gurgaon
1.1,192.96,3,4,3,1,77,10,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,super built up,high,new,umang winter hills,gurgaon
6.0,249.44,3,3,2,1,28,11,2,0,0,2,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,carpet,high,old,suncity platinum towers,gurgaon
7.0,292.64,4,3,2,1,28,11,2,0,0,2,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,super built up,high,old,suncity platinum towers,gurgaon
8.5,929.03,4,4,3,1,50,13,1,0,0,1,0,2,0,2,1,1,1,0,0,1,0,0,0,0,0,carpet,high,old,the penthouses at the hibiscus,gurgaon
6.0,408.77,4,3,3,1,50,15,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,super built up,mid,old,ss hibiscus,gurgaon
8.0,836.13,4,3,3,1,50,13,1,0,0,1,0,2,0,2,1,1,1,0,0,1,0,0,0,0,0,carpet,mid,old,the penthouses at the hibiscus,gurgaon
3.5,243.87,4,5,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,built up,high,new,tata primanti,gurgaon
4.0,269.88,4,5,2,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,mid,old,tata primanti,gurgaon
7.0,357.68,3,3,2,1,65,9,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,carpet,high,old,m3m golfestate,gurgaon
13.2,1021.93,4,4,3,1,65,9,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,carpet,high,old,m3m golfestate,gurgaon
6.5,445.93,4,5,3,0,112,8,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,built up,high,new,experion windchants,gurgaon
3.4,202.99,3,4,3,1,72,10,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,super built up,high,old,tata primanti,gurgaon
