area_sqm,bedroom,bathroom,balcony,addl_room,sector,landmark_count,has_hospital_or_clinic,has_police_stn,has_fire_stn,has_mall,has_market,has_park,has_bank_or_atm,has_institute,has_airport,has_rly_stn,has_metro_stn,has_expy,has_petrol_pump,has_hotel,has_temple_or_church,has_famous_chowk,has_club,has_stadium,has_restro_cafe,area_type,floor_rise,age,society,city,price_cr
102.47,2.0,2.0,2.0,1.0,sector 89,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,smart world gems,gurgaon,1.4300000000000002
260.13,4.0,5.0,3.0,1.0,sector 60,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,ireo skyon,gurgaon,4.8100000000000005
153.29,3.0,3.0,3.0,1.0,sector 65,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,emaar mgf emerald floors premier,gurgaon,3.055
200.86,4.0,4.0,3.0,0.0,sector 102,13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,high,new,shapoorji pallonji joyville gurugram,gurgaon,3.12
60.39,2.0,2.0,2.0,0.0,sector 107,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,signature global solera,gurgaon,0.494
139.35,3.0,3.0,2.0,0.0,sector 30,49.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,low,old,afnhb jalvayu vihar,gurgaon,1.6900000000000002
235.51,4.0,5.0,3.0,1.0,sector 82,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,mapsko casa bella,gurgaon,1.7939999999999998
144.0,3.0,2.0,3.0,0.0,sector 68,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,m3m the marina,gurgaon,2.886000000000001
102.47,2.0,2.0,2.0,1.0,sector 89,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,smart world gems,gurgaon,1.235
222.97,5.0,5.0,2.0,1.0,sector 21,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,low,old,surya vihar rwa,gurgaon,1.6900000000000002
45.43,2.0,2.0,2.0,0.0,sector 107,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,signature global solera,gurgaon,0.364
144.0,2.0,2.0,2.0,0.0,sector 104,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,puri emerald bay,gurgaon,2.067
153.29,3.0,3.0,3.0,1.0,sector 65,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,emaar mgf emerald floors premier,gurgaon,3.51
123.1,2.0,2.0,3.0,0.0,sector 76,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,corona gracieux,gurgaon,0.975
176.52,4.0,3.0,3.0,1.0,sector 70,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,carpet,low,new,bptp pedestal,gurgaon,2.47
195.1,4.0,5.0,3.0,1.0,sector 66,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,super built up,high,new,emaar mgf the palm drive,gurgaon,3.9
124.49,2.0,2.0,2.0,0.0,sector 77,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,umang winter hills,gurgaon,1.3
103.59,2.0,2.0,2.0,1.0,sector 85,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,orris carnation residency,gurgaon,0.7150000000000001
198.07,3.0,4.0,3.0,1.0,sector 81,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf the ultima,gurgaon,2.99
125.42,2.0,2.0,3.0,1.0,sector 70,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,shree vardhman victoria,gurgaon,1.3910000000000002
216.37,3.0,4.0,3.0,1.0,sector 54,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,super built up,high,new,dlf park place,gurgaon,7.475
219.62,4.0,4.0,3.0,1.0,sector 90,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,dlf new town heights 1,gurgaon,2.145
185.99,3.0,3.0,3.0,1.0,sector 106,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,godrej meridien,gurgaon,4.16
161.65,3.0,3.0,2.0,1.0,sector 83,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,vatika city homes,gurgaon,1.3
125.42,2.0,2.0,3.0,1.0,sector 33,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,under construction,silverglades the melia,sohna,1.014
175.59,3.0,3.0,3.0,0.0,sector 91,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,tarc maceo,gurgaon,1.82
132.67,2.0,2.0,2.0,1.0,sector 82,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,vatika the seven lamps,gurgaon,1.144
162.12,3.0,3.0,3.0,0.0,sector 109,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,super built up,high,new,ats kocoon,gurgaon,2.21
83.61204013377927,2.0,2.0,1.0,1.0,sector 88,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,godrej oasis,gurgaon,1.495
65.03,2.0,2.0,2.0,0.0,sector 3,46.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,carpet,low,new,pooja apartment,gurgaon,0.325
253.35,4.0,4.0,3.0,1.0,sector 90,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,dlf new town heights 1,gurgaon,2.47
173.26,3.0,3.0,3.0,0.0,sector 70,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,under construction,krrish florence estate,gurgaon,1.625
225.75,3.0,3.0,3.0,1.0,sector 48,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,super built up,mid,old,parsvnath green ville,gurgaon,2.275
219.07,3.0,4.0,3.0,1.0,sector 67,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,high,new,m3m merlin,gurgaon,4.42
150.6,2.0,2.0,3.0,1.0,sector 78,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,under construction,raheja revanta,gurgaon,1.287
142.14,2.0,2.0,3.0,1.0,sector 79,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,mid,new,supertech araville,gurgaon,1.755
232.26,4.0,3.0,1.0,0.0,sector 104,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,super built up,low,new,dlf city,gurgaon,2.6260000000000003
194.35,3.0,4.0,3.0,1.0,sector 81,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,dlf the ultima,gurgaon,2.99
69.68,3.0,3.0,1.0,0.0,sector 92,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,gls avenue 51,gurgaon,0.5850000000000001
196.95,3.0,3.0,3.0,1.0,sector 92,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,bestech park view sanskruti,gurgaon,2.08
166.3,3.0,3.0,3.0,1.0,sector 103,15.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,indiabulls centrum park,gurgaon,1.7420000000000002
179.3,3.0,3.0,3.0,1.0,sector 90,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf new town heights 1,gurgaon,1.625
133.13,2.0,2.0,3.0,0.0,sector 65,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,mid aged,m3m heights,gurgaon,2.9250000000000003
120.77,2.0,2.0,2.0,1.0,sector 70,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,shree vardhman victoria,gurgaon,1.4300000000000002
152.36,2.0,2.0,3.0,1.0,sector 85,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,ss the leaf,gurgaon,1.4430000000000005
219.62,4.0,4.0,3.0,1.0,sector 86,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,dlf new town heights 2,gurgaon,2.002
172.06,3.0,3.0,3.0,0.0,sector 102,13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,high,new,shapoorji pallonji joyville gurugram,gurgaon,2.535
126.81,2.0,2.0,2.0,1.0,sector 99,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,assotech blith,gurgaon,1.495
62.25,2.0,2.0,2.0,0.0,sector 95,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,signature the roselia,gurgaon,0.624
261.24,4.0,5.0,3.0,1.0,sector 85,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,mid,new,ss the leaf,gurgaon,2.8600000000000003
65.96,2.0,2.0,2.0,0.0,sector 33,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,carpet,mid,new,breez global heights,sohna,0.5980000000000001
174.19,3.0,3.0,3.0,0.0,sector 37,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,under construction,ild greens,gurgaon,1.3
161.65,3.0,3.0,3.0,1.0,sector 83,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,vatika city homes,gurgaon,1.3650000000000002
171.41,3.0,3.0,3.0,0.0,sector 103,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,low,under construction,chintamani,gurgaon,2.0410000000000004
139.17,2.0,2.0,2.0,0.0,sector 112,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,built up,mid,new,earth copia,gurgaon,0.91
223.71,3.0,4.0,3.0,1.0,sector 85,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,ss the leaf,gurgaon,2.6
83.61204013377927,3.0,3.0,3.0,0.0,sector 88,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,godrej oasis,gurgaon,3.445
172.06,3.0,3.0,3.0,1.0,sector 102,13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,mid,new,shapoorji pallonji joyville gurugram,gurgaon,2.535
161.74,2.0,2.0,3.0,1.0,sector 85,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,ss the leaf,gurgaon,1.625
43.48,1.0,1.0,1.0,0.0,sector 83,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,carpet,mid,new,sapphire eighty three,gurgaon,0.52
145.86,3.0,4.0,1.0,1.0,sector 33,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,unitech the residences,gurgaon,2.015
126.44,2.0,2.0,3.0,0.0,sector 103,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,low,new,ansal housing highland park,gurgaon,1.144
227.61,3.0,4.0,3.0,1.0,sector 104,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,puri emerald bay,gurgaon,3.1850000000000005
250.09,4.0,4.0,3.0,1.0,sector 113,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,la vida by tata housing,gurgaon,4.355
153.29,3.0,3.0,3.0,1.0,sector 65,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,emaar mgf emerald floors premier,gurgaon,3.315
31.3,1.0,1.0,1.0,0.0,sector 111,15.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,lotus homz,gurgaon,0.65
154.22,3.0,2.0,3.0,1.0,sector 81,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,bestech park view ananda,gurgaon,1.495
45.3469,1.0,1.0,2.0,1.0,sector 33,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,signature the serenas,sohna,0.364
362.79,5.0,5.0,3.0,1.0,sector 48,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,super built up,mid,old,parsvnath green ville,gurgaon,4.29
118.45,2.0,2.0,2.0,0.0,sector 33,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,built up,high,under construction,ashiana anmol,sohna,1.1700000000000002
137.5,2.0,2.0,3.0,1.0,sector 86,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,microtek greenburg,gurgaon,1.625
198.07,3.0,3.0,2.0,1.0,sector 81,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf the ultima,gurgaon,3.25
167.23,3.0,4.0,3.0,1.0,sector 22,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,ambience creacions,gurgaon,4.55
222.97,4.0,5.0,3.0,1.0,sector 70,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,tulip ivory,gurgaon,2.7300000000000004
124.12,2.0,2.0,2.0,1.0,sector 50,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,unitech fresco,gurgaon,1.482
52.95,2.0,2.0,1.0,1.0,sector 3,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,built up,low,new,vidya apartment,gurgaon,0.286
56.21,1.0,1.0,1.0,0.0,sector 56,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,carpet,low,old,kendriya vihar,gurgaon,0.754
197.79,3.0,3.0,3.0,1.0,sector 85,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,high,mid aged,godrej air,gurgaon,3.3800000000000003
185.53,3.0,3.0,3.0,0.0,sector 50,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,the close north,gurgaon,3.055
160.44,3.0,3.0,2.0,1.0,sector 67,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,ireo the corridors,gurgaon,2.08
117.89,2.0,2.0,3.0,1.0,sector 33,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,eldeco accolade,sohna,0.949
60.48,1.0,2.0,2.0,0.0,sector 2,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,old,bestech park view residency,gurgaon,0.7280000000000001
66.9,1.0,1.0,0.0,1.0,sector 51,45.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,carpet,low,old,housing board colony,gurgaon,0.39
209.03,3.0,3.0,3.0,1.0,sector 54,44.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,built up,low,old,new sathi apartments,gurgaon,2.067
142.88,3.0,3.0,1.0,0.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,tulip violet,gurgaon,1.781
293.2,4.0,5.0,3.0,1.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,tulip violet,gurgaon,3.965
113.71,2.0,2.0,3.0,0.0,sector 68,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,low,new,m3m sierra 68,gurgaon,1.4300000000000002
199.74,3.0,3.0,3.0,1.0,sector 70,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,aipl the peaceful homes,gurgaon,3.25
176.52,3.0,3.0,3.0,0.0,sector 56,43.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,super built up,low,old,kanchanjanga tower,gurgaon,1.885
223.99,3.0,3.0,3.0,1.0,sector 67,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,ireo victory valley,gurgaon,3.965
138.43,3.0,3.0,3.0,1.0,sector 79,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,mapsko mount ville,gurgaon,1.625
157.94,2.0,2.0,1.0,0.0,sector 11,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,super built up,low,old,ganga apartment,gurgaon,0.7150000000000001
223.71,3.0,4.0,3.0,1.0,sector 85,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,mid,new,ss the leaf,gurgaon,2.7300000000000004
355.82,5.0,5.0,3.0,1.0,sector 110,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,indiabulls enigma,gurgaon,4.9270000000000005
242.01,3.0,3.0,3.0,1.0,sector 50,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,old,the close north,gurgaon,3.51
250.0,3.0,3.0,3.0,1.0,sector 113,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,la vida by tata housing,gurgaon,3.9
59.92,3.0,2.0,2.0,1.0,sector 107,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,signature global solera,gurgaon,0.65
153.29,3.0,3.0,2.0,1.0,sector 65,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,emaar mgf emerald floors premier,gurgaon,3.64
172.06,3.0,3.0,3.0,0.0,sector 102,13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,built up,high,new,shapoorji pallonji joyville gurugram,gurgaon,2.756
92.9,3.0,3.0,2.0,0.0,sector 37,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,ashiyara 2,gurgaon,0.5850000000000001
149.57,2.0,2.0,3.0,1.0,sector 84,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,spaze privy at4,gurgaon,1.56
116.87,2.0,3.0,3.0,0.0,sector 63,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,super built up,mid,mid aged,birla navya,gurgaon,2.8600000000000003
68.28,2.0,2.0,3.0,0.0,sector 81,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,signature global synera,gurgaon,0.637
